Команда,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
Сирвента,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,X,X,X,X,X,X,X,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,X,X,X,X,X,X,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0
Братислава,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,X,X,X,X,X,X,X,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
ДВД,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0
Детский сад,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
Такие дела,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,X,X,X,X,X,X,X,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,X,X,X,X,X,X,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
Веербро,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,X,X,X,X,X,X,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0
Слон потрогает тебя,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,X,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0
Похоть и уныние,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,X,X,X,X,X,X,X,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,X,X,X,X,X,X,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Эффект Кулиджа,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,X,X,X,X,X,X,X,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,X,X,X,X,X,X,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Синдром Теслы,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Балаковская АЭС,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,X,X,X,X,X,X,X,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,X,X,X,X,X,X,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1
Стандартное отклонение,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,X,X,X,X,X,X,X,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,X,X,X,X,X,X,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0
Кровлю Кромвеля снесло,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,X,X,X,X,X,X,X,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,X,X,X,X,X,X,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0
Боевые хомяки,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,X,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Розовый единорог,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,X,X,X,X,X,X,X,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
По Фрейду,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,X,X,X,X,X,X,X,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
Белорусские пармезаны,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,X,X,X,X,X,X,X,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,X,X,X,X,X,X,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0
ИЖ Юпитер 5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,X,X,X,X,X,X,X,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,X,X,X,X,X,X,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
Лось и лосось,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,X,X,X,X,X,X,X,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Кокаин,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,X,X,X,X,X,X,X,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,X,X,X,X,X,X,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
Стикер выхухоли и никакой демократии,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,X,X,X,X,X,X,X,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,X,X,X,X,X,X,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
Мы - Засамарские,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Гриффиндор,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Кисло-сладкий сас,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,X,X,X,X,X,X,X,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,X,X,X,X,X,X,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1
Углеводный модуль Янталак,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,X,X,X,X,X,X,X,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,X,X,X,X,X,X,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
По знакомству,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,X,X,X,X,X,X,X,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,X,X,X,X,X,X,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0
